logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
COPS7A	0.414612559782163	0.22422212259636	0.605002996967965	5.65311088074372	4.29416889987297	2.73211022239503e-05	0.00167539567845448	2.29176585099477
CYTH4	0.586010717188665	0.316813491587001	0.855207942790329	7.25771230232663	4.29256399422147	2.7502551360971e-05	0.00167735669224357	2.28570645080901
HLA-DRB1	0.713120018089429	0.384965335456443	1.04127470072242	8.4697653068593	4.2851479527428	2.83560988768445e-05	0.00172006563024837	2.25773106495278
UBXN6	-0.733480104833808	-1.07112834425681	-0.395831865410804	9.53588874331156	-4.28356782953542	2.85412134180061e-05	0.00172198654288637	2.25177555129082
NME6	0.37131698478192	0.200330302251551	0.54230366731229	4.23980700590955	4.28217417857973	2.87054424623819e-05	0.00172263355782273	2.24652435825557
MIA3	0.41427631139072	0.22333279619382	0.60521982658762	6.1271661238392	4.27825815328093	2.91717688482329e-05	0.00173633995871633	2.23177655454443
SIAH2	-0.790357128009319	-1.15469022469251	-0.426024031326123	9.23586156230151	-4.27766281713837	2.92432946174823e-05	0.00173633995871633	2.2295354853911
GALNT10	-0.408117516211862	-0.596351631421456	-0.219883401002268	3.67371936388442	-4.27532069804618	2.95263183942957e-05	0.00173896764020069	2.22072136584986
PDLIM2	0.482084369574603	0.259704420774574	0.704464318374633	6.53562418629146	4.27473526804455	2.95974709747221e-05	0.00173896764020069	2.21851883372492
FRMD4A	-0.460111770623624	-0.672901587898473	-0.247321953348775	2.77766294923618	-4.26377522111944	3.09602472664233e-05	0.00180956195220731	2.17733040573402
GUK1	-0.583204428202535	-0.853830195275906	-0.312578661129165	10.6018392806332	-4.24945728002221	3.28312486151512e-05	0.00189231013797324	2.12365447843622
TNFSF10	0.480452961272359	0.257486038820292	0.703419883724427	9.63969053590955	4.24905384378059	3.28855043002003e-05	0.00189231013797324	2.12214421591382
TNFRSF1A	0.354501117868491	0.189975220904204	0.519027014832778	7.89102957470854	4.24878877723859	3.29211981866445e-05	0.00189231013797324	2.12115200456843
HCP5	0.654005213602348	0.350402636172744	0.957607791031952	6.86823914321608	4.24773637676671	3.30632807290973e-05	0.00189231013797324	2.11721310772543
RBM25	0.449437599280486	0.240743014696776	0.658132183864197	6.5275478249598	4.24658695931243	3.32191318107938e-05	0.00189231013797324	2.11291202059447
POLL	-0.537210134704925	-0.786745405975603	-0.287674863434248	4.48101077824623	-4.24515992509453	3.34136037526678e-05	0.00189377505713353	2.10757343964078
TNFRSF8	0.392028137515304	0.209767293240727	0.574288981789881	3.34657774758291	4.24136512488696	3.39360628748947e-05	0.00189862853901318	2.09338419470398
GYPE	-0.373148165313964	-0.546638059465679	-0.199658271162249	2.71770293627136	-4.24120171166275	3.39587358777347e-05	0.00189862853901318	2.09277340757561
KLF1	-1.12640099897537	-1.65021502194337	-0.60258697600737	6.27949402272864	-4.24031095296161	3.40825805540706e-05	0.00189862853901318	2.08944437481103
AKT1S1	-0.36215482797824	-0.530595505836894	-0.193714150119586	2.58882824552764	-4.23964114448988	3.41759904545234e-05	0.00189862853901318	2.08694148071288
ATP1B2	-0.259478354550454	-0.38031510645664	-0.138641602644268	2.51313992660301	-4.23432210523119	3.49265170379974e-05	0.00192181992401268	2.06707728549025
STEAP4	0.607867893997129	0.324782408444463	0.890953379549796	8.73451814576382	4.23421983700639	3.49411006524096e-05	0.00192181992401268	2.06669556249391
SETDB1	0.303390747747968	0.16206219056914	0.444719304926796	4.6046020359397	4.23305787735237	3.51072076655319e-05	0.00192181992401268	2.06235900661261
POLR2C	0.315014001467723	0.16821127832854	0.461816724606907	6.11257379387437	4.23133631339914	3.5354702045326e-05	0.00192597313763422	2.05593576116765
ING3	0.355247052382593	0.189390347854704	0.521103756910482	4.91436852272362	4.2235656640598	3.64927424745115e-05	0.00197836500506748	2.02697000675571
NECAP2	0.324125344138457	0.172600432151492	0.475650256125421	6.73959167322111	4.21804054412215	3.73231431665795e-05	0.00201365534911229	2.00640150760852
POLR1D	-0.662580757965321	-0.97248025932163	-0.352681256609012	6.74297825286432	-4.21599164315781	3.76356532724494e-05	0.00201651188750763	1.99877969049859
TCF7	0.984326205303441	0.523836677305844	1.44481573330104	6.83646847257789	4.21503406048304	3.77825659341075e-05	0.00201651188750763	1.99521858061484
FFAR2	0.56520221093807	0.300734101532448	0.829670320343692	9.93598631668844	4.21417281162918	3.79151673733835e-05	0.00201651188750763	1.99201629543969
ADARB1	0.435940937647297	0.231675359097917	0.640206516196677	3.31309324877889	4.20837338141732	3.88197296974515e-05	0.0020494943244485	1.97046706590741
PIAS1	0.39144657156624	0.208007065423625	0.574886077708855	6.98222091270352	4.20786134365479	3.89005784269764e-05	0.0020494943244485	1.96856564543371
ANKK1	-0.226518003343376	-0.332717892212916	-0.120318114473837	2.38541885666332	-4.20591471422442	3.92094155855288e-05	0.00205409056515789	1.96133871122879
LCP2	0.394842319808228	0.209685991359807	0.57999864825665	8.87056569709045	4.20500904114131	3.93539005087281e-05	0.00205409056515789	1.95797731274723
GATAD1	0.370157377574129	0.196488950667774	0.543825804480484	4.27736599202513	4.20288337159628	3.96950176984291e-05	0.00206230318801746	1.95009026860713
RARRES2	-0.250324485219033	-0.367804687903178	-0.132844282534888	2.68098920866332	-4.20165552864202	3.98933422395662e-05	0.00206305569867471	1.94553601264677
MGEA5	0.443721579095411	0.235320234455245	0.652122923735576	8.3725930969196	4.19847752332304	4.04110713396055e-05	0.00208024331455529	1.93375344233419
NSD1	0.550746350500957	0.291941229729452	0.809551471272463	5.48099455121106	4.19624234799892	4.07790450709054e-05	0.00208707241126912	1.92547088623202
ISCU	-0.401027984448829	-0.589514950587689	-0.212541018309969	9.05636317486935	-4.19541720436928	4.09156951059709e-05	0.00208707241126912	1.92241420087113
PIK3CD	0.377887048019607	0.200225345300777	0.555548750738437	9.26063212097487	4.19420821146113	4.11167043323512e-05	0.00208783554759115	1.9179364757977
PIGM	0.381930872854139	0.202149259494598	0.561712486213679	3.72372039507035	4.18910543649597	4.19755487070236e-05	0.00212184507923522	1.89904924263844
LEMD2	0.283889337585125	0.150071990579553	0.417706684590696	5.72658389830151	4.18329474822725	4.29744214565265e-05	0.00216259622235489	1.87756505246891
FAM122A	-0.291202418703251	-0.428531668326259	-0.153873169080243	3.89671228232161	-4.18132312425399	4.33184811269608e-05	0.00217017855003015	1.8702808923769
HMBS	-0.732148306211139	-1.07761649143466	-0.386680120987613	5.17700024856784	-4.17900415380921	4.37265240782312e-05	0.00218088468091516	1.86171711916478
LOC389333	-0.250516426022478	-0.36876974701495	-0.132263105030007	3.02856054365829	-4.17738651521487	4.40133336505415e-05	0.00218547623993972	1.85574565015088
P2RY8	0.644686543681972	0.339970814013877	0.949402273350066	6.82395363106533	4.17191576895173	4.49966843155257e-05	0.00222020049691881	1.8355648033489
PEPD	0.586427840060259	0.309207712006638	0.86364796811388	4.62301712142714	4.17130186333807	4.51083330331036e-05	0.00222020049691881	1.8333015626662
TGM2	-0.923965378783595	-1.36132088803673	-0.486609869530458	4.28845305792462	-4.16584297862996	4.61128293403914e-05	0.00225973000374617	1.81318889833367
ERAP1	0.614900510152793	0.323656960141543	0.906144060164044	5.66899269116583	4.16322935102329	4.66012979170874e-05	0.00227373810967633	1.80356704333094
SPPL3	0.343725013769729	0.180839747832907	0.50661027970655	6.0515622520402	4.16112858389118	4.69974958991239e-05	0.00228145574832862	1.79583689104799
PPDPF	-0.453123486600668	-0.667896645616118	-0.238350327585218	6.24543023866332	-4.16023983165599	4.71660785610622e-05	0.00228145574832862	1.7925675457829
SFRS18	0.370719364336442	0.194765244488559	0.546673484184325	8.03862573501508	4.15458483192164	4.82523531787974e-05	0.00232398243507496	1.77177882559521
ICA1	-0.420455742996888	-0.620187379369732	-0.220724106624045	4.02071404527638	-4.15102384538901	4.89486040812235e-05	0.00234035132932294	1.75870015086804
DPP4	0.647612430402917	0.339950333323209	0.955274527482626	3.81118374564322	4.15071562203596	4.900931762528e-05	0.00234035132932294	1.75756855827475
RERE	0.552575646746295	0.289933799153196	0.815217494339394	5.97131175850251	4.14867691979464	4.94127141172728e-05	0.00234961643145778	1.75008555598118
DCAF10	-0.545083647989955	-0.804603636944286	-0.285563659035624	5.69867959009045	-4.14165709660723	5.08261169748735e-05	0.00239758820776296	1.7243429606785
PPIL2	0.420691579985411	0.220390556593864	0.620992603376957	5.45524620526131	4.14154563400364	5.08488677105315e-05	0.00239758820776296	1.72393450656438
ABR	0.300137632939502	0.157130567354972	0.443144698524032	6.11472060266332	4.13851713099682	5.1470752818981e-05	0.00241675643570964	1.71284008752041
CANT1	0.339861462974657	0.17777945965949	0.501943466289824	6.77869674550754	4.13474686039919	5.22551067914056e-05	0.00244250352171729	1.69903780083497
NOSIP	0.366476892233137	0.191661688565764	0.541292095900509	7.15393130666834	4.13379746731699	5.24544064100754e-05	0.00244250352171729	1.69556389930604
RPL28	0.219571994579145	0.114748443587782	0.324395545570507	11.7434782572362	4.13047386626616	5.31578398287972e-05	0.00245492121591412	1.68340784320709
EFCAB4A	-0.385096796132946	-0.568941957223265	-0.201251635042627	3.4188431099799	-4.13047027799621	5.31586041228954e-05	0.00245492121591412	1.68339472354247
MYCBP2	0.376543770836685	0.196566176849799	0.556521364823571	7.68260811668844	4.12552121912427	5.42227883466949e-05	0.00249380381486316	1.66530872565949
PDE2A	-0.360607379440937	-0.533056707575951	-0.188158051305923	2.80660063549246	-4.12339464507228	5.46862797540391e-05	0.00250485482204011	1.65754287621594
KLK3	-0.305370486193208	-0.451447625986273	-0.159293346400144	2.58676672616583	-4.12217669102775	5.49534360567168e-05	0.00250549526380382	1.65309664508151
IKBKB	0.418238920694163	0.218106747363407	0.618371094024919	5.8733625460201	4.12087397401138	5.52405635604212e-05	0.00250549526380382	1.64834219675229
TMX2	0.414065622392635	0.215902268915772	0.612228975869498	5.16155266071859	4.12028854831076	5.53700610785375e-05	0.00250549526380382	1.64620601309141
YY1AP1	-0.393432089696077	-0.581786960742093	-0.205077218650061	7.23477314471859	-4.11883811580549	5.56921494402073e-05	0.00250565633359191	1.64091456494646
TTC39C	0.538189455937591	0.280440501143461	0.79593841073172	4.06654105556784	4.11737166559276	5.60196121636747e-05	0.00250565633359191	1.63556626625972
LRRC8A	-0.631848783404827	-0.934460761155998	-0.329236805653656	6.71682577180905	-4.11726517697865	5.60434628169283e-05	0.00250565633359191	1.63517795312199
MYD88	0.305469935156387	0.159052813582682	0.451887056730091	8.96038257902513	4.11394430029194	5.679213422174e-05	0.00252905289776336	1.62307252027476
KIAA0652	0.309275616462936	0.160840610131369	0.457710622794503	5.56373245334171	4.10857430098198	5.80230000838689e-05	0.00256421653463091	1.60351482491104
SFRP2	-0.468396654031565	-0.693204587185196	-0.243588720877933	2.79455212367839	-4.10850623771576	5.80387631256685e-05	0.00256421653463091	1.60326707379726
CD74	0.567921760677191	0.295249989019053	0.840593532335329	7.57353890490452	4.10705131446277	5.83766933888057e-05	0.00256903236552619	1.59797195774276
MAP4K5	-0.501445081533714	-0.74235631390916	-0.260533849158268	3.69975509560804	-4.10438532395005	5.90007918409529e-05	0.00258635502359052	1.58827330394764
SERF2	-0.270985545188907	-0.401299297232457	-0.140671793145356	11.1350835056784	-4.10050811401096	5.99198040892387e-05	0.00261286830798195	1.57417775220638
CASP1	0.493388552568867	0.25608714756562	0.730689957572113	8.41322840242714	4.09987446134837	6.0071290630845e-05	0.00261286830798195	1.57187517679354
CSK	0.364521391595172	0.189085295952817	0.539957487237528	7.88924268227638	4.0971877494362	6.0717667713035e-05	0.00263078635936556	1.56211548149907
GAB3	0.451451851980869	0.233875686560755	0.669028017400984	5.19100724661809	4.09149401229481	6.2109480722666e-05	0.00267961499282912	1.54145025959192
IRF1	0.536797175953851	0.278005889992642	0.795588461915061	8.57401698294472	4.09017955141868	6.24350920676791e-05	0.00267961499282912	1.53668289411606
KIAA0226	0.440092415128886	0.227896470162489	0.652288360095282	5.98114381311558	4.08967317396656	6.25609631189833e-05	0.00267961499282912	1.53484667692346
GJC2	-0.239547027261837	-0.355134416398655	-0.123959638125019	2.4620332161005	-4.08660000354958	6.33300730108243e-05	0.00270224364763297	1.52370689116511
CELF1	0.387649333585609	0.200553441816232	0.574745225354987	8.28703342156784	4.08560700733184	6.35805078222843e-05	0.00270265325296089	1.52010892972296
SNORA71C	-0.309708923690339	-0.459322150848588	-0.160095696532091	2.47385435158291	-4.08192976267541	6.45161627238196e-05	0.00273207689844039	1.50679141887919
SELL	0.262813776956957	0.135598715567751	0.390028838346163	11.3089730030754	4.07372206361166	6.665215227119e-05	0.00280367471059803	1.4771027356271
WARS	0.767807011236728	0.396131095339042	1.13948292713441	7.56505010094975	4.07351624584879	6.67065717100047e-05	0.00280367471059803	1.47635890190546
TMEM86B	-0.647453484477761	-0.961130799145131	-0.333776169810391	4.02058851571859	-4.07012043816231	6.76105817522119e-05	0.00282523511397464	1.46409087426718
RBM23	0.398028675904593	0.205172449291375	0.590884902517811	5.9364115528191	4.0697009365492	6.77230659115289e-05	0.00282523511397464	1.4625759383038
ZNF384	0.226924451136775	0.116860535836072	0.336988366437477	6.6162965181206	4.06553903455733	6.88487356995208e-05	0.00286155745192601	1.44755327362118
DCLRE1C	0.397497252730033	0.204386151368655	0.590608354091411	5.85317319204523	4.05890316317159	7.06805095999819e-05	0.00292685121302951	1.42362738381041
DPP8	0.320552909915111	0.164775164098244	0.476330655731978	7.36921640717085	4.05766424419477	7.10276084777125e-05	0.00293041111153268	1.41916405560111
CNTN2	-0.306594213354852	-0.455811192329725	-0.157377234379979	3.1293958230603	-4.05160884059606	7.27476095306854e-05	0.00299037975880349	1.39736536262598
MUC5B	-0.210589427330703	-0.313115163714331	-0.108063690947075	2.56070658142714	-4.05028390095451	7.31292072631417e-05	0.00299509475878459	1.39259939982779
LYN	0.284524031229791	0.145924958295025	0.423123104164558	11.0792713783015	4.04799928722717	7.37916860627752e-05	0.00300211811128849	1.38438445956726
SETX	0.427413155049262	0.2192012874602	0.635625022638324	5.98439494374874	4.04784808047557	7.38357332664073e-05	0.00300211811128849	1.38384089290571
USF1	0.487888520409136	0.249992841801111	0.725784199017161	5.2164183189397	4.04404375620893	7.49522297910342e-05	0.00302519243999562	1.37017051804704
NUDT4	-1.11669461945218	-1.66140130057725	-0.571987938327102	6.6516587859196	-4.04253250694397	7.54002013122747e-05	0.00302519243999562	1.36474303293207
CMBL	-0.636198960446437	-0.946642407841324	-0.325755513051549	3.43832405645226	-4.04103169766429	7.58476018530154e-05	0.00302519243999562	1.35935473316463
TFRC	-0.731925561010758	-1.08908672791938	-0.374764394102136	6.05664408907035	-4.04095933892311	7.58692362234854e-05	0.00302519243999562	1.35909498886026
SLCO4A1	-0.389010299058824	-0.578838880276874	-0.199181717840775	2.92914903836181	-4.0409297181237	7.58780941726405e-05	0.00302519243999562	1.35898866097199
ARAP1	0.370534631014585	0.189681716161721	0.551387545867449	6.9876995368794	4.04003466010472	7.61462218763963e-05	0.00302519243999562	1.35577603819864
MAML2	0.618720677545431	0.316695671718486	0.920745683372376	5.68881153680402	4.03955502588048	7.62902745071075e-05	0.00302519243999562	1.3540547386457
TROAP	-0.580953415245575	-0.864790641998912	-0.297116188492238	3.7809855868995	-4.03602412644098	7.73587580355655e-05	0.00302738860292522	1.34138843394986
PINK1	-0.531078973532757	-0.790605446327537	-0.271552500737978	7.38424253093467	-4.03514590036095	7.7626722844948e-05	0.00302738860292522	1.33823944588339
Septin 9	0.421344758658059	0.21543271023374	0.627256807082377	8.45748650442211	4.03494515808674	7.76880974618567e-05	0.00302738860292522	1.3375197407768
IRF9	0.446946437598513	0.228456650422883	0.665436224774142	8.98473626482915	4.0337236168695	7.80625670585214e-05	0.00302738860292522	1.33314089810083
CDC34	-0.574401641597552	-0.855211377057461	-0.293591906137643	8.84993816609045	-4.03353018618119	7.8122021660211e-05	0.00302738860292522	1.33244761217477
CYorf15A	-0.239964686875894	-0.357284632281878	-0.122644741469911	2.95569264898492	-4.03326987885283	7.82021001503976e-05	0.00302738860292522	1.3315146741208
C11orf61	0.267308900369201	0.136616866303158	0.398000934435244	3.10506090494975	4.03316603809377	7.82340665521577e-05	0.00302738860292522	1.33114252436463
FURIN	-0.384169844878768	-0.572087519894113	-0.196252169863423	6.43751548320603	-4.03122873562537	7.88327339299548e-05	0.00304007195931943	1.324201003239
